[1369918669.316625] latency=15:28:53:324:896:(240)ms throughput=19rps rr=52.63% errors=0 total=6642
[1369918670.320642] latency=12:29:115:889:1243:(413)ms throughput=22rps rr=50.00% errors=0 total=6664
[1369918671.324616] latency=9:36:167:644:1712:(458)ms throughput=34rps rr=55.88% errors=0 total=6698
[1369918672.328629] latency=4:5:28:96:224:(60)ms throughput=23rps rr=34.78% errors=0 total=6721
[1369918673.332623] latency=3:7:42:147:276:(89)ms throughput=23rps rr=52.17% errors=0 total=6744
[1369918674.336638] latency=4:7:34:116:251:(67)ms throughput=25rps rr=40.00% errors=0 total=6769
[1369918675.340626] latency=5:24:43:239:407:(123)ms throughput=28rps rr=39.29% errors=0 total=6797
[1369918676.344630] latency=5:5:7:76:218:(48)ms throughput=22rps rr=31.82% errors=0 total=6819
[1369918677.348625] latency=4:6:24:107:212:(60)ms throughput=27rps rr=37.04% errors=0 total=6846
[1369918678.352615] latency=3:8:31:131:246:(68)ms throughput=32rps rr=37.50% errors=0 total=6878
[1369918679.356632] latency=7:23:43:196:289:(102)ms throughput=23rps rr=43.48% errors=0 total=6901
[1369918680.360615] latency=5:16:29:142:375:(87)ms throughput=31rps rr=38.71% errors=0 total=6932
[1369918681.364634] latency=4:6:65:111:171:(68)ms throughput=15rps rr=53.33% errors=0 total=6947
[1369918682.368661] latency=5:6:24:44:192:(45)ms throughput=17rps rr=35.29% errors=0 total=6964
[1369918683.372673] latency=5:6:27:84:221:(52)ms throughput=16rps rr=50.00% errors=0 total=6980
[1369918684.376618] latency=18:39:162:400:893:(276)ms throughput=29rps rr=65.52% errors=0 total=7009
[1369918685.380616] latency=6:27:50:370:854:(212)ms throughput=32rps rr=43.75% errors=0 total=7041
[1369918686.384617] latency=4:14:42:127:220:(69)ms throughput=26rps rr=42.31% errors=0 total=7067
[1369918687.388685] latency=5:6:17:50:229:(46)ms throughput=30rps rr=30.00% errors=0 total=7097
[1369918688.392629] latency=4:6:13:67:219:(51)ms throughput=29rps rr=34.48% errors=0 total=7126
[1369918689.396615] latency=4:5:20:104:194:(52)ms throughput=24rps rr=41.67% errors=0 total=7150
[1369918690.400619] latency=5:8:26:136:298:(71)ms throughput=28rps rr=35.71% errors=0 total=7178
[1369918691.404643] latency=3:18:42:116:288:(77)ms throughput=28rps rr=50.00% errors=0 total=7206
[1369918692.408662] latency=5:6:31:120:227:(66)ms throughput=18rps rr=38.89% errors=0 total=7224
[1369918693.412630] latency=4:5:26:92:190:(49)ms throughput=21rps rr=47.62% errors=0 total=7245
[1369918694.416634] latency=7:30:149:281:580:(188)ms throughput=22rps rr=54.55% errors=0 total=7267
[1369918695.420636] latency=4:16:41:295:600:(164)ms throughput=27rps rr=62.96% errors=0 total=7294
[1369918696.424670] latency=4:10:39:187:328:(110)ms throughput=21rps rr=57.14% errors=0 total=7315
[1369918697.428622] latency=4:7:31:140:384:(90)ms throughput=24rps rr=50.00% errors=0 total=7339
[1369918698.432661] latency=5:34:49:180:546:(141)ms throughput=26rps rr=53.85% errors=0 total=7365
[1369918699.436636] latency=5:5:7:92:210:(49)ms throughput=19rps rr=47.37% errors=0 total=7384
[1369918700.440622] latency=13:25:39:424:840:(242)ms throughput=20rps rr=45.00% errors=0 total=7404
[1369918701.444621] latency=7:25:53:529:1132:(312)ms throughput=19rps rr=42.11% errors=0 total=7423
[1369918702.448617] latency=18:43:72:421:1181:(320)ms throughput=15rps rr=33.33% errors=0 total=7438
[1369918703.452670] latency=23:65:178:747:2330:(470)ms throughput=10rps rr=30.00% errors=0 total=7448
[1369918704.456634] latency=11:26:77:204:2228:(266)ms throughput=18rps rr=11.11% errors=0 total=7466
[1369918705.460668] latency=42:101:210:435:4079:(558)ms throughput=15rps rr=13.33% errors=0 total=7481
[1369918706.464670] latency=16:49:89:287:3615:(622)ms throughput=12rps rr=16.67% errors=0 total=7493
[1369918707.468644] latency=26:67:102:344:5483:(535)ms throughput=16rps rr=18.75% errors=0 total=7509
[1369918708.472665] latency=66:164:347:506:764:(373)ms throughput=10rps rr=0.00% errors=0 total=7519
[1369918709.476634] latency=23:88:512:606:3191:(778)ms throughput=7rps rr=14.29% errors=0 total=7526
[1369918710.480626] latency=18:55:167:304:571:(200)ms throughput=14rps rr=0.00% errors=0 total=7540
[1369918711.484626] latency=19:42:76:389:9496:(1316)ms throughput=8rps rr=12.50% errors=0 total=7548
[1369918712.488676] latency=61:160:393:659:949:(423)ms throughput=14rps rr=0.00% errors=0 total=7562
[1369918713.492622] latency=231:238:379:551:589:(395)ms throughput=4rps rr=0.00% errors=0 total=7566
[1369918714.496679] latency=43:153:292:592:12600:(1678)ms throughput=15rps rr=13.33% errors=0 total=7581
[1369918715.500627] latency=102:197:268:516:10022:(1286)ms throughput=10rps rr=10.00% errors=0 total=7591
[1369918716.504668] latency=225:394:529:845:10708:(2348)ms throughput=16rps rr=18.75% errors=0 total=7607
[1369918717.508628] latency=24:179:860:11564:15092:(4882)ms throughput=18rps rr=38.89% errors=0 total=7625
[1369918718.512635] latency=45:54:237:424:709:(267)ms throughput=9rps rr=0.00% errors=0 total=7634
[1369918719.516612] latency=23:76:247:610:17111:(2873)ms throughput=26rps rr=19.23% errors=0 total=7660
[1369918720.520650] latency=11:94:168:324:18843:(1044)ms throughput=23rps rr=4.35% errors=0 total=7683
[1369918721.524642] latency=18:72:128:369:6615:(481)ms throughput=27rps rr=3.70% errors=0 total=7710
[1369918722.528612] latency=15:91:258:3086:17957:(3668)ms throughput=20rps rr=25.00% errors=0 total=7730
[1369918723.532611] latency=60:170:348:5563:22011:(4790)ms throughput=23rps rr=26.09% errors=0 total=7753
[1369918724.536616] latency=9:51:156:235:17714:(1744)ms throughput=22rps rr=9.09% errors=0 total=7775
[1369918725.540653] latency=18:53:133:173:23839:(3622)ms throughput=30rps rr=16.67% errors=0 total=7805
[1369918726.544656] latency=12:66:211:14142:23017:(5535)ms throughput=32rps rr=31.25% errors=0 total=7837
[1369918727.548648] latency=4:14:36:161:20050:(2680)ms throughput=31rps rr=19.35% errors=0 total=7868
[1369918728.552651] latency=4:5:6:7:14:(7)ms throughput=25rps rr=0.00% errors=0 total=7893
[1369918729.556644] latency=5:5:5:7:11:(6)ms throughput=21rps rr=0.00% errors=0 total=7914
[1369918730.560656] latency=4:5:5:6:12:(6)ms throughput=23rps rr=0.00% errors=0 total=7937
[1369918731.564640] latency=5:5:6:7:13:(7)ms throughput=21rps rr=0.00% errors=0 total=7958
[1369918732.568658] latency=4:5:5:7:8:(6)ms throughput=22rps rr=0.00% errors=0 total=7980
[1369918733.572636] latency=5:5:6:8:11:(6)ms throughput=29rps rr=0.00% errors=0 total=8009
[1369918734.576650] latency=5:5:7:8:13:(7)ms throughput=23rps rr=0.00% errors=0 total=8032
[1369918735.580606] latency=5:5:5:7:38:(8)ms throughput=27rps rr=3.70% errors=0 total=8059
[1369918736.584622] latency=4:5:5:6:7:(5)ms throughput=26rps rr=0.00% errors=0 total=8085
[1369918737.588656] latency=6:31:63:87:185:(63)ms throughput=28rps rr=7.14% errors=0 total=8113
[1369918738.592646] latency=5:5:18:47:1242:(175)ms throughput=24rps rr=16.67% errors=0 total=8137
[1369918739.596651] latency=3:5:15:40:272:(38)ms throughput=27rps rr=22.22% errors=0 total=8164
[1369918740.600639] latency=5:5:7:30:337:(40)ms throughput=24rps rr=4.17% errors=0 total=8188
[1369918741.604595] latency=5:13:30:95:369:(78)ms throughput=21rps rr=14.29% errors=0 total=8209
[1369918742.608625] latency=14:22:65:128:949:(134)ms throughput=27rps rr=11.11% errors=0 total=8236
[1369918743.612628] latency=4:38:69:142:954:(201)ms throughput=12rps rr=25.00% errors=0 total=8248
[1369918744.616673] latency=5:5:13:52:436:(43)ms throughput=33rps rr=6.06% errors=0 total=8281
[1369918745.620659] latency=5:10:38:83:450:(62)ms throughput=31rps rr=3.23% errors=0 total=8312
[1369918746.624606] latency=3:7:22:66:471:(58)ms throughput=24rps rr=12.50% errors=0 total=8336
[1369918747.628624] latency=11:34:80:101:692:(133)ms throughput=25rps rr=16.00% errors=0 total=8361
[1369918748.632657] latency=7:18:40:109:417:(77)ms throughput=26rps rr=3.85% errors=0 total=8387
[1369918749.636649] latency=15:35:68:242:1778:(364)ms throughput=21rps rr=23.81% errors=0 total=8408
[1369918750.640613] latency=5:18:42:64:504:(69)ms throughput=25rps rr=8.00% errors=0 total=8433
[1369918751.644607] latency=17:29:57:71:84:(52)ms throughput=17rps rr=0.00% errors=0 total=8450
[1369918752.648653] latency=12:24:50:76:1394:(122)ms throughput=39rps rr=7.69% errors=0 total=8489
[1369918753.652645] latency=5:40:70:97:1743:(183)ms throughput=29rps rr=13.79% errors=0 total=8518
[1369918754.656609] latency=6:31:64:115:1017:(168)ms throughput=24rps rr=16.67% errors=0 total=8542
[1369918755.660652] latency=4:5:5:6:77:(9)ms throughput=24rps rr=4.17% errors=0 total=8566
[1369918756.664612] latency=5:5:5:8:12:(6)ms throughput=26rps rr=0.00% errors=0 total=8592
[1369918757.668608] latency=4:6:8:11:171:(19)ms throughput=30rps rr=3.33% errors=0 total=8622
[1369918758.672619] latency=11:28:45:65:195:(56)ms throughput=18rps rr=5.56% errors=0 total=8640
[1369918759.676648] latency=4:6:24:81:989:(119)ms throughput=26rps rr=11.54% errors=0 total=8666
[1369918760.680652] latency=3:5:5:11:13:(7)ms throughput=25rps rr=0.00% errors=0 total=8691
[1369918761.684620] latency=4:5:5:6:12:(6)ms throughput=28rps rr=0.00% errors=0 total=8719
[1369918762.688624] latency=4:5:5:6:45:(7)ms throughput=28rps rr=3.57% errors=0 total=8747
[1369918763.692620] latency=5:5:8:30:138:(27)ms throughput=23rps rr=4.35% errors=0 total=8770
[1369918764.696660] latency=5:5:6:7:441:(26)ms throughput=29rps rr=3.45% errors=0 total=8799
[1369918765.700650] latency=5:5:6:7:15:(7)ms throughput=23rps rr=0.00% errors=0 total=8822
[1369918766.704608] latency=5:5:5:6:9:(6)ms throughput=21rps rr=0.00% errors=0 total=8843
[1369918767.708652] latency=5:6:6:8:15:(8)ms throughput=15rps rr=0.00% errors=0 total=8858
[1369918768.712601] latency=5:7:26:43:398:(45)ms throughput=22rps rr=4.55% errors=0 total=8880
[1369918769.716640] latency=4:5:6:19:209:(24)ms throughput=21rps rr=9.52% errors=0 total=8901
[1369918770.720625] latency=3:5:6:9:85:(15)ms throughput=34rps rr=2.94% errors=0 total=8935
[1369918771.724607] latency=4:5:7:12:321:(27)ms throughput=32rps rr=3.12% errors=0 total=8967
[1369918772.728657] latency=5:5:5:7:18:(7)ms throughput=23rps rr=0.00% errors=0 total=8990
[1369918773.732658] latency=5:5:9:44:474:(52)ms throughput=21rps rr=4.76% errors=0 total=9011
[1369918774.736658] latency=5:7:17:75:458:(52)ms throughput=24rps rr=8.33% errors=0 total=9035
[1369918775.740641] latency=4:5:5:7:35:(7)ms throughput=29rps rr=3.45% errors=0 total=9064
[1369918776.744649] latency=5:5:5:8:18:(7)ms throughput=31rps rr=0.00% errors=0 total=9095
[1369918777.748625] latency=5:5:5:6:10:(6)ms throughput=21rps rr=0.00% errors=0 total=9116
[1369918778.752628] latency=5:5:6:7:64:(8)ms throughput=30rps rr=3.33% errors=0 total=9146
[1369918779.756618] latency=5:5:5:7:38:(8)ms throughput=21rps rr=4.76% errors=0 total=9167
[1369918780.760620] latency=5:5:23:82:414:(78)ms throughput=16rps rr=12.50% errors=0 total=9183
[1369918781.764635] latency=3:5:7:22:170:(22)ms throughput=27rps rr=11.11% errors=0 total=9210
[1369918782.768625] latency=4:5:6:8:236:(26)ms throughput=25rps rr=4.00% errors=0 total=9235
[1369918783.772653] latency=5:6:21:40:395:(49)ms throughput=16rps rr=6.25% errors=0 total=9251
[1369918784.776614] latency=5:5:6:7:39:(9)ms throughput=10rps rr=0.00% errors=0 total=9261
[1369918785.780624] latency=5:6:17:62:675:(79)ms throughput=25rps rr=12.00% errors=0 total=9286
[1369918786.784605] latency=5:5:6:8:154:(21)ms throughput=21rps rr=9.52% errors=0 total=9307
[1369918787.788648] latency=5:5:5:7:17:(6)ms throughput=26rps rr=0.00% errors=0 total=9333
[1369918788.792608] latency=8:34:60:98:595:(103)ms throughput=23rps rr=13.04% errors=0 total=9356
[1369918789.796643] latency=6:30:54:88:955:(110)ms throughput=32rps rr=9.38% errors=0 total=9388
[1369918790.800640] latency=5:5:5:6:62:(9)ms throughput=18rps rr=5.56% errors=0 total=9406
[1369918791.804648] latency=5:11:42:75:564:(75)ms throughput=25rps rr=16.00% errors=0 total=9431
[1369918792.808611] latency=4:6:16:49:244:(38)ms throughput=16rps rr=6.25% errors=0 total=9447
[1369918793.812656] latency=10:38:65:76:332:(70)ms throughput=23rps rr=4.35% errors=0 total=9470
[1369918794.816606] latency=19:43:87:675:2184:(477)ms throughput=14rps rr=28.57% errors=0 total=9484
[1369918795.820620] latency=5:13:42:67:2380:(250)ms throughput=30rps rr=13.33% errors=0 total=9514
[1369918796.824636] latency=5:7:18:65:651:(69)ms throughput=32rps rr=9.38% errors=0 total=9546
[1369918797.828619] latency=4:5:5:8:72:(11)ms throughput=21rps rr=4.76% errors=0 total=9567
[1369918798.832605] latency=5:5:6:6:9:(6)ms throughput=21rps rr=0.00% errors=0 total=9588
[1369918799.836658] latency=5:5:5:5:6:(5)ms throughput=16rps rr=0.00% errors=0 total=9604
[1369918800.840622] latency=5:5:6:7:12:(7)ms throughput=24rps rr=0.00% errors=0 total=9628
[1369918801.844647] latency=4:5:6:9:280:(19)ms throughput=30rps rr=3.33% errors=0 total=9658
[1369918802.848639] latency=5:5:6:7:44:(10)ms throughput=17rps rr=11.76% errors=0 total=9675
[1369918803.852658] latency=4:5:5:7:9:(6)ms throughput=26rps rr=0.00% errors=0 total=9701
[1369918804.856614] latency=5:5:10:20:446:(46)ms throughput=30rps rr=10.00% errors=0 total=9731
[1369918805.860640] latency=5:5:6:9:26:(8)ms throughput=32rps rr=3.12% errors=0 total=9763
[1369918806.864662] latency=5:5:5:7:209:(17)ms throughput=20rps rr=5.00% errors=0 total=9783
[1369918807.868659] latency=4:5:6:40:214:(34)ms throughput=20rps rr=10.00% errors=0 total=9803
[1369918808.872609] latency=5:5:5:8:74:(10)ms throughput=20rps rr=5.00% errors=0 total=9823
[1369918809.876652] latency=5:5:6:8:42:(9)ms throughput=27rps rr=0.00% errors=0 total=9850
[1369918810.880648] latency=4:5:7:20:325:(37)ms throughput=18rps rr=5.56% errors=0 total=9868
[1369918811.884623] latency=4:6:21:56:374:(48)ms throughput=18rps rr=5.56% errors=0 total=9886
[1369918812.888613] latency=5:5:26:65:431:(66)ms throughput=31rps rr=6.45% errors=0 total=9917
[1369918813.892641] latency=5:5:5:8:39:(7)ms throughput=28rps rr=3.57% errors=0 total=9945
[1369918814.896616] latency=5:12:34:79:490:(78)ms throughput=23rps rr=8.70% errors=0 total=9968
[1369918815.900646] latency=5:7:30:59:508:(66)ms throughput=32rps rr=9.38% errors=0 total=10000
[1369918816.904609] latency=5:6:20:72:322:(46)ms throughput=26rps rr=3.85% errors=0 total=10026
[1369918817.908652] latency=7:30:64:81:988:(119)ms throughput=28rps rr=7.14% errors=0 total=10054
[1369918818.912622] latency=5:28:50:76:1086:(95)ms throughput=23rps rr=4.35% errors=0 total=10077
[1369918819.916618] latency=11:30:52:80:2133:(195)ms throughput=30rps rr=10.00% errors=0 total=10107
[1369918820.920649] latency=7:21:43:70:2318:(265)ms throughput=26rps rr=11.54% errors=0 total=10133
[1369918821.924632] latency=3:12:46:82:1066:(116)ms throughput=28rps rr=10.71% errors=0 total=10161
[1369918822.928659] latency=5:5:6:7:13:(6)ms throughput=23rps rr=0.00% errors=0 total=10184
[1369918823.932612] latency=5:9:45:75:148:(49)ms throughput=24rps rr=4.17% errors=0 total=10208
[1369918824.936666] latency=10:94:140:229:889:(195)ms throughput=24rps rr=0.00% errors=0 total=10232
[1369918825.940593] latency=31:119:241:467:690:(300)ms throughput=15rps rr=0.00% errors=0 total=10247
[1369918826.944623] latency=32:105:139:207:285:(154)ms throughput=17rps rr=0.00% errors=0 total=10264
[1369918827.948637] latency=64:159:324:425:1048:(344)ms throughput=17rps rr=0.00% errors=0 total=10281
[1369918828.952617] latency=18:127:327:430:4954:(419)ms throughput=37rps rr=2.70% errors=0 total=10318
[1369918829.956629] latency=19:59:98:140:1533:(262)ms throughput=23rps rr=0.00% errors=0 total=10341
[1369918830.960649] latency=181:217:270:585:756:(382)ms throughput=10rps rr=0.00% errors=0 total=10351
[1369918831.964642] latency=28:108:446:846:1715:(494)ms throughput=38rps rr=0.00% errors=0 total=10389
[1369918832.968603] latency=33:147:444:641:1221:(434)ms throughput=21rps rr=0.00% errors=0 total=10410
[1369918833.972646] latency=15:87:118:200:281:(141)ms throughput=21rps rr=0.00% errors=0 total=10431
[1369918834.976640] latency=19:51:169:269:7412:(596)ms throughput=18rps rr=5.56% errors=0 total=10449
[1369918835.980613] latency=60:75:143:252:11020:(1560)ms throughput=15rps rr=13.33% errors=0 total=10464
[1369918836.984622] latency=214:819:898:971:1009:(825)ms throughput=15rps rr=0.00% errors=0 total=10479
[1369918837.988643] latency=50:295:456:713:13690:(952)ms throughput=30rps rr=3.33% errors=0 total=10509
[1369918838.992623] latency=52:176:233:324:10789:(622)ms throughput=28rps rr=3.57% errors=0 total=10537
[1369918839.996653] latency=34:160:340:435:5628:(580)ms throughput=28rps rr=3.57% errors=0 total=10565
[1369918841.000648] latency=15:71:151:230:716:(173)ms throughput=26rps rr=0.00% errors=0 total=10591
[1369918842.004622] latency=24:53:105:139:173:(98)ms throughput=12rps rr=0.00% errors=0 total=10603
[1369918843.008637] latency=10:91:196:410:11875:(819)ms throughput=23rps rr=8.70% errors=0 total=10626
[1369918844.012641] latency=9:78:131:197:6771:(354)ms throughput=30rps rr=3.33% errors=0 total=10656
[1369918845.016613] latency=15:66:113:134:3681:(273)ms throughput=21rps rr=4.76% errors=0 total=10677
[1369918846.020636] latency=19:72:113:161:289:(123)ms throughput=15rps rr=0.00% errors=0 total=10692
[1369918847.024620] latency=5:5:22:94:2763:(146)ms throughput=33rps rr=3.03% errors=0 total=10725
[1369918848.028640] latency=5:5:6:7:9:(6)ms throughput=24rps rr=0.00% errors=0 total=10749
[1369918849.032617] latency=5:5:6:7:14:(6)ms throughput=28rps rr=0.00% errors=0 total=10777
[1369918850.036619] latency=5:5:6:8:11:(7)ms throughput=24rps rr=0.00% errors=0 total=10801
[1369918851.040642] latency=4:5:5:6:8:(6)ms throughput=22rps rr=0.00% errors=0 total=10823
[1369918852.044626] latency=4:5:6:8:17:(7)ms throughput=29rps rr=0.00% errors=0 total=10852
[1369918853.048648] latency=5:5:5:7:13:(6)ms throughput=23rps rr=0.00% errors=0 total=10875
[1369918854.052684] latency=5:5:7:8:10:(7)ms throughput=27rps rr=0.00% errors=0 total=10902
[1369918855.056624] latency=4:5:5:6:8:(5)ms throughput=29rps rr=0.00% errors=0 total=10931
[1369918856.060673] latency=4:5:5:6:8:(6)ms throughput=20rps rr=0.00% errors=0 total=10951
[1369918857.064651] latency=4:5:5:9:45:(9)ms throughput=25rps rr=0.00% errors=0 total=10976
[1369918858.068624] latency=24:205:348:423:574:(309)ms throughput=15rps rr=0.00% errors=0 total=10991
[1369918859.072642] latency=38:658:750:1029:1320:(806)ms throughput=29rps rr=3.45% errors=0 total=11020
[1369918860.076809] latency=10:60:115:263:2481:(407)ms throughput=19rps rr=5.26% errors=0 total=11039
[1369918861.080694] latency=76:285:501:652:745:(466)ms throughput=15rps rr=0.00% errors=0 total=11054
[1369918862.084654] latency=71:131:245:373:438:(251)ms throughput=17rps rr=0.00% errors=0 total=11071
[1369918863.088651] latency=38:50:145:241:572:(188)ms throughput=15rps rr=0.00% errors=0 total=11086
[1369918864.092667] latency=374:508:649:912:1579:(771)ms throughput=13rps rr=0.00% errors=0 total=11099
[1369918865.096675] latency=160:447:633:765:1042:(618)ms throughput=21rps rr=0.00% errors=0 total=11120
[1369918866.100668] latency=19:390:505:697:977:(528)ms throughput=16rps rr=0.00% errors=0 total=11136
[1369918867.104664] latency=679:727:795:884:927:(812)ms throughput=5rps rr=0.00% errors=0 total=11141
[1369918868.108663] latency=192:761:1044:1354:7306:(1210)ms throughput=30rps rr=3.33% errors=0 total=11171
[1369918869.112672] latency=81:428:607:876:5258:(1103)ms throughput=25rps rr=0.00% errors=0 total=11196
[1369918870.116635] latency=75:485:676:914:2485:(814)ms throughput=23rps rr=0.00% errors=0 total=11219
[1369918871.120663] latency=21:100:230:272:10144:(1020)ms throughput=12rps rr=8.33% errors=0 total=11231
[1369918872.124665] latency=143:576:722:833:2607:(808)ms throughput=19rps rr=0.00% errors=0 total=11250
[1369918873.128651] latency=33:157:724:928:1383:(639)ms throughput=20rps rr=0.00% errors=0 total=11270
[1369918874.132667] latency=14:48:198:280:3420:(547)ms throughput=13rps rr=0.00% errors=0 total=11283
[1369918875.136665] latency=37:72:263:406:1645:(363)ms throughput=16rps rr=0.00% errors=0 total=11299
[1369918876.140638] latency=268:457:555:647:18180:(1653)ms throughput=16rps rr=6.25% errors=0 total=11315
[1369918877.144662] latency=679:679:693:1751:2809:(1394)ms throughput=3rps rr=0.00% errors=0 total=11318
[1369918878.148657] latency=792:973:1254:1614:7423:(1610)ms throughput=21rps rr=4.76% errors=0 total=11339
[1369918879.152664] latency=454:577:987:1373:1638:(987)ms throughput=23rps rr=0.00% errors=0 total=11362
[1369918880.156656] latency=691:1010:1384:1905:3009:(1495)ms throughput=12rps rr=0.00% errors=0 total=11374
[1369918881.160672] latency=541:789:1213:1432:18712:(3390)ms throughput=13rps rr=15.38% errors=0 total=11387
[1369918882.164660] latency=43:490:1011:1492:2221:(1038)ms throughput=30rps rr=0.00% errors=0 total=11417
[1369918883.168665] latency=16:230:511:756:2087:(554)ms throughput=29rps rr=0.00% errors=0 total=11446
[1369918884.172662] latency=18:118:353:558:3566:(600)ms throughput=17rps rr=0.00% errors=0 total=11463
[1369918885.176675] latency=325:551:750:2464:3769:(1445)ms throughput=14rps rr=0.00% errors=0 total=11477
[1369918886.180663] latency=69:226:656:947:1329:(622)ms throughput=33rps rr=0.00% errors=0 total=11510
[1369918887.184664] latency=12:38:106:152:28646:(3152)ms throughput=19rps rr=10.53% errors=0 total=11529
[1369918888.188633] latency=36:151:332:569:28480:(4003)ms throughput=15rps rr=13.33% errors=0 total=11544
[1369918889.192681] latency=17:98:234:400:940:(277)ms throughput=34rps rr=0.00% errors=0 total=11578
[1369918890.196664] latency=12:109:153:272:29500:(3838)ms throughput=22rps rr=13.64% errors=0 total=11600
[1369918891.200632] latency=10:29:92:140:237:(93)ms throughput=19rps rr=0.00% errors=0 total=11619
[1369918892.204666] latency=16:95:141:269:27631:(1790)ms throughput=17rps rr=5.88% errors=0 total=11636
[1369918893.208681] latency=28:84:109:137:24433:(1084)ms throughput=25rps rr=4.00% errors=0 total=11661
[1369918894.212636] latency=18:107:224:328:33529:(3689)ms throughput=25rps rr=12.00% errors=0 total=11686
[1369918895.216666] latency=5:5:6:13:181:(20)ms throughput=36rps rr=0.00% errors=0 total=11722
[1369918896.220662] latency=5:5:6:8:17:(8)ms throughput=21rps rr=0.00% errors=0 total=11743
[1369918897.224670] latency=4:5:5:7:13:(6)ms throughput=27rps rr=0.00% errors=0 total=11770
[1369918898.228664] latency=5:5:6:8:18:(7)ms throughput=28rps rr=0.00% errors=0 total=11798
[1369918899.232663] latency=4:5:5:7:10:(6)ms throughput=25rps rr=0.00% errors=0 total=11823
[1369918900.236669] latency=5:5:5:7:9:(6)ms throughput=22rps rr=0.00% errors=0 total=11845
[1369918901.240670] latency=5:5:6:7:68:(10)ms throughput=18rps rr=0.00% errors=0 total=11863
[1369918902.244654] latency=5:5:6:9:17:(7)ms throughput=25rps rr=0.00% errors=0 total=11888
[1369918903.248669] latency=5:5:5:7:8:(6)ms throughput=16rps rr=0.00% errors=0 total=11904
[1369918904.252634] latency=4:5:6:8:28:(7)ms throughput=26rps rr=3.85% errors=0 total=11930
[1369918905.256672] latency=5:5:5:8:14:(6)ms throughput=20rps rr=0.00% errors=0 total=11950
[1369918906.260660] latency=5:5:6:7:13:(7)ms throughput=23rps rr=0.00% errors=0 total=11973
[1369918907.264630] latency=5:5:6:9:13:(7)ms throughput=28rps rr=0.00% errors=0 total=12001
[1369918908.268664] latency=51:128:154:257:303:(183)ms throughput=22rps rr=0.00% errors=0 total=12023
[1369918909.272671] latency=15:72:184:322:1220:(244)ms throughput=25rps rr=0.00% errors=0 total=12048
[1369918910.276632] latency=110:319:347:368:1141:(380)ms throughput=14rps rr=0.00% errors=0 total=12062
[1369918911.280659] latency=161:277:409:661:2000:(538)ms throughput=15rps rr=0.00% errors=0 total=12077
[1369918912.284663] latency=46:137:261:404:859:(311)ms throughput=27rps rr=0.00% errors=0 total=12104
[1369918913.288634] latency=6:107:203:393:2644:(470)ms throughput=18rps rr=5.56% errors=0 total=12122
[1369918914.292660] latency=22:42:102:145:6862:(546)ms throughput=15rps rr=6.67% errors=0 total=12137
[1369918915.296669] latency=21:88:133:215:2924:(326)ms throughput=15rps rr=6.67% errors=0 total=12152
[1369918916.300635] latency=10:51:118:208:1054:(202)ms throughput=20rps rr=0.00% errors=0 total=12172
[1369918917.304671] latency=16:49:80:137:1057:(139)ms throughput=18rps rr=0.00% errors=0 total=12190
[1369918918.308665] latency=31:59:99:273:620:(201)ms throughput=17rps rr=0.00% errors=0 total=12207
[1369918919.312628] latency=22:76:133:199:10945:(767)ms throughput=17rps rr=5.88% errors=0 total=12224
[1369918920.316664] latency=21:141:206:295:443:(210)ms throughput=20rps rr=0.00% errors=0 total=12244
[1369918921.320647] latency=15:58:121:151:1160:(155)ms throughput=21rps rr=0.00% errors=0 total=12265
[1369918922.324632] latency=13:45:82:229:1822:(262)ms throughput=18rps rr=0.00% errors=0 total=12283
[1369918923.328663] latency=38:55:163:516:595:(254)ms throughput=9rps rr=0.00% errors=0 total=12292
[1369918924.332634] latency=667:797:884:996:15904:(3093)ms throughput=13rps rr=15.38% errors=0 total=12305
[1369918925.336638] latency=16:123:386:900:17685:(1475)ms throughput=28rps rr=7.14% errors=0 total=12333
[1369918926.340650] latency=14:47:81:130:15445:(1277)ms throughput=17rps rr=11.76% errors=0 total=12350
[1369918927.344664] latency=5:79:272:349:10379:(695)ms throughput=37rps rr=5.41% errors=0 total=12387
[1369918928.348626] latency=5:5:6:7:8:(6)ms throughput=21rps rr=0.00% errors=0 total=12408
[1369918929.352669] latency=5:5:6:8:12:(7)ms throughput=23rps rr=0.00% errors=0 total=12431
[1369918930.356654] latency=4:5:5:7:70:(10)ms throughput=30rps rr=0.00% errors=0 total=12461
[1369918931.360631] latency=5:5:5:8:54:(9)ms throughput=19rps rr=0.00% errors=0 total=12480
[1369918932.364649] latency=4:5:6:8:12:(7)ms throughput=27rps rr=0.00% errors=0 total=12507
[1369918933.368677] latency=4:5:6:7:8:(6)ms throughput=18rps rr=0.00% errors=0 total=12525
[1369918934.372652] latency=5:5:6:7:11:(6)ms throughput=27rps rr=0.00% errors=0 total=12552
[1369918935.376665] latency=5:5:6:8:13:(6)ms throughput=19rps rr=0.00% errors=0 total=12571
[1369918936.380656] latency=5:5:6:8:11:(7)ms throughput=16rps rr=0.00% errors=0 total=12587
[1369918937.384650] latency=25:59:89:133:216:(99)ms throughput=20rps rr=0.00% errors=0 total=12607
[1369918938.388656] latency=4:5:32:226:1410:(148)ms throughput=33rps rr=3.03% errors=0 total=12640
[1369918939.392665] latency=4:5:6:8:14:(7)ms throughput=32rps rr=0.00% errors=0 total=12672
[1369918940.396652] latency=5:5:6:7:11:(6)ms throughput=20rps rr=0.00% errors=0 total=12692
